time_seconds,time_minutes,linear_extrusion_rate_mm_s,volumetric_extrusion_rate_mm3_s,filament_extruded_mm,feedrate_mm_min,movement_distance_mm
5.0065,0.0834,12.9969,31.2612,0.0513,5760.0,0.3788
5.0103,0.0835,12.999,31.2662,0.0501,5760.0,0.3698
5.0141,0.0836,12.997,31.2615,0.0491,5760.0,0.3627
5.0178,0.0836,12.9979,31.2635,0.0483,5760.0,0.3568
5.0215,0.0837,12.9991,31.2664,0.0479,5760.0,0.3535
5.0251,0.0838,12.9984,31.2647,0.0476,5760.0,0.3516
5.0289,0.0838,12.9971,31.2618,0.0484,5760.0,0.3575
5.0326,0.0839,12.9979,31.2637,0.048,5760.0,0.3549
5.0362,0.0839,12.9992,31.2668,0.0477,5760.0,0.3524
5.04,0.084,12.9984,31.2648,0.0483,5760.0,0.3567
5.0437,0.0841,12.9991,31.2664,0.049,5760.0,0.3622
5.0476,0.0841,12.9972,31.2619,0.0501,5760.0,0.37
5.0516,0.0842,12.9969,31.2611,0.0522,5760.0,0.3859
5.0597,0.0843,12.9985,31.2651,0.1052,5760.0,0.7766
5.0652,0.0844,12.998,31.2639,0.0715,5760.0,0.5282
5.0704,0.0845,12.9971,31.2617,0.0681,5760.0,0.5029
5.0755,0.0846,12.9972,31.2619,0.0656,5760.0,0.4848
5.0804,0.0847,12.9975,31.2627,0.064,5760.0,0.4726
5.0852,0.0848,12.9978,31.2634,0.0627,5760.0,0.4629
5.09,0.0848,12.9978,31.2633,0.0622,5760.0,0.4591
5.0948,0.0849,12.9972,31.262,0.0619,5760.0,0.4571
5.0996,0.085,12.9988,31.2657,0.0628,5760.0,0.4639
5.1045,0.0851,12.9985,31.265,0.0639,5760.0,0.4719
5.1094,0.0852,12.9971,31.2616,0.0634,5760.0,0.4682
5.113,0.0852,12.9991,31.2664,0.0471,5760.0,0.348
5.1193,0.0853,12.9981,31.2641,0.0812,5760.0,0.5995
5.1245,0.0854,12.998,31.2638,0.0675,5760.0,0.4982
5.1298,0.0855,12.998,31.2638,0.069,5760.0,0.5093
5.1353,0.0856,12.9971,31.2617,0.0717,5760.0,0.5297
5.1467,0.0858,12.9979,31.2636,0.1486,5760.0,1.0974
5.1522,0.0859,12.9977,31.263,0.0717,5760.0,0.5296
5.1575,0.086,12.9984,31.2649,0.0689,5760.0,0.5092
5.1627,0.086,12.9973,31.262,0.0671,5760.0,0.4954
5.1677,0.0861,12.9987,31.2655,0.0655,5760.0,0.4841
5.1727,0.0862,12.9989,31.266,0.0646,5760.0,0.4768
5.1776,0.0863,12.9975,31.2627,0.064,5760.0,0.4726
5.1825,0.0864,12.9972,31.2618,0.0638,5760.0,0.471
5.1874,0.0865,12.9971,31.2616,0.0631,5760.0,0.4661
5.1922,0.0865,12.9977,31.2631,0.0631,5760.0,0.4663
5.1971,0.0866,12.998,31.2637,0.0629,5760.0,0.4645
5.202,0.0867,12.9977,31.263,0.0635,5760.0,0.4689
5.2069,0.0868,12.9978,31.2634,0.0645,5760.0,0.4762
5.212,0.0869,12.9984,31.2647,0.0662,5760.0,0.4886
5.2173,0.087,12.9983,31.2645,0.069,5760.0,0.51
5.2255,0.0871,12.9982,31.2643,0.1057,5760.0,0.781
5.231,0.0872,12.9971,31.2617,0.072,5760.0,0.532
5.2365,0.0873,12.9983,31.2646,0.071,5760.0,0.5242
5.2394,0.0873,12.9974,31.2624,0.0382,5760.0,0.2819
5.245,0.0874,12.9971,31.2618,0.0728,5760.0,0.5378
5.2507,0.0875,12.9976,31.2629,0.0746,5760.0,0.5507
5.2539,0.0876,12.9981,31.264,0.0417,5760.0,0.3081
5.26,0.0877,12.9982,31.2642,0.0782,5760.0,0.5777
5.2633,0.0877,12.9972,31.2619,0.0436,5760.0,0.322
5.27,0.0878,12.9984,31.2648,0.0864,5760.0,0.6382
5.2737,0.0879,12.9979,31.2635,0.0484,5760.0,0.3573
5.2776,0.088,12.9985,31.265,0.0506,5760.0,0.3735
5.2817,0.088,12.9977,31.2631,0.0534,5760.0,0.3948
5.2861,0.0881,12.9978,31.2632,0.0576,5760.0,0.4256
5.2956,0.0883,12.9979,31.2635,0.1228,5760.0,0.9072
5.311,0.0885,12.9981,31.2641,0.2008,5760.0,1.4831
5.3113,0.0885,13.0044,31.2793,0.0037,5760.0,0.027
5.3216,0.0887,12.9971,31.2616,0.0294,5760.0,0.2171
5.3285,0.0888,12.9984,31.2648,0.0902,5760.0,0.6661
5.3307,0.0888,12.9961,31.2593,0.0284,5760.0,0.2099
5.3344,0.0889,12.9975,31.2627,0.0473,5760.0,0.3493
5.3381,0.089,12.9968,31.261,0.048,5760.0,0.3546
5.3406,0.089,12.9993,31.267,0.0331,5760.0,0.2446
5.3452,0.0891,12.9976,31.2629,0.0598,5760.0,0.4413
5.3478,0.0891,12.9998,31.2681,0.0338,5760.0,0.2499
5.3527,0.0892,12.9975,31.2626,0.0635,5760.0,0.4692
5.3616,0.0894,12.9983,31.2644,0.1153,5760.0,0.8513
5.3861,0.0898,12.9981,31.2641,0.3195,5760.0,2.3597
5.3944,0.0899,12.9979,31.2636,0.1076,5760.0,0.7943
5.3969,0.0899,12.9977,31.2631,0.0328,5760.0,0.2423
5.3992,0.09,12.9998,31.2682,0.0291,5760.0,0.2149
5.4028,0.09,12.9991,31.2665,0.0473,5760.0,0.3495
5.4055,0.0901,12.998,31.2639,0.0349,5760.0,0.2576
5.408,0.0901,12.997,31.2615,0.0327,5760.0,0.2418
5.4094,0.0902,12.9978,31.2634,0.0173,5760.0,0.1281
5.4107,0.0902,12.9995,31.2675,0.0179,5760.0,0.1319
5.4146,0.0902,12.9982,31.2643,0.0501,5760.0,0.3701
5.4165,0.0903,12.9964,31.26,0.0246,5760.0,0.1813
5.4213,0.0904,12.9974,31.2625,0.063,5760.0,0.465
5.4238,0.0904,12.9984,31.2648,0.0323,5760.0,0.2385
5.4297,0.0905,12.9976,31.2629,0.0773,5760.0,0.5707
5.4865,0.0914,12.9979,31.2637,0.7383,5760.0,5.4531
5.5019,0.0917,12.9979,31.2635,0.1998,5760.0,1.4755
5.5117,0.0919,12.9978,31.2634,0.1272,5760.0,0.9393
5.6141,0.0936,12.998,31.2637,1.3303,5760.0,9.8255
5.6378,0.094,12.998,31.2638,0.3084,5760.0,2.2778
5.6379,0.094,12.995,31.2565,0.0016,5760.0,0.012
5.7421,0.0957,12.9971,31.2617,0.0345,5760.0,0.2547
5.757,0.096,12.9978,31.2634,0.1945,5760.0,1.4366
5.7717,0.0962,12.9977,31.2632,0.1903,5760.0,1.4056
5.786,0.0964,12.998,31.2637,0.1863,5760.0,1.3758
5.8,0.0967,12.9979,31.2637,0.1821,5760.0,1.3448
5.8137,0.0969,12.9982,31.2644,0.1781,5760.0,1.315
5.8271,0.0971,12.9979,31.2635,0.1742,5760.0,1.2864
5.8402,0.0973,12.9978,31.2632,0.17,5760.0,1.2559
5.8536,0.0976,12.998,31.2639,0.1736,5760.0,1.2825
5.8666,0.0978,12.9981,31.2642,0.1693,5760.0,1.2502
5.8793,0.098,12.9979,31.2635,0.1655,5760.0,1.222
5.8917,0.0982,12.9979,31.2635,0.1615,5760.0,1.193
5.9039,0.0984,12.9977,31.2632,0.1577,5760.0,1.1648
5.9157,0.0986,12.9979,31.2635,0.1542,5760.0,1.1386
5.9273,0.0988,12.9979,31.2637,0.1507,5760.0,1.1132
5.9387,0.099,12.9983,31.2646,0.1479,5760.0,1.0927
5.9532,0.0992,12.9976,31.2629,0.1887,5760.0,1.3937
5.9603,0.0993,12.9976,31.263,0.0918,5760.0,0.6777
5.9743,0.0996,12.9977,31.2632,0.1828,5760.0,1.35
5.9812,0.0997,12.9977,31.2631,0.0886,5760.0,0.6542
5.9948,0.0999,12.9977,31.2632,0.1773,5760.0,1.3092
6.0014,0.1,12.9986,31.2653,0.0861,5760.0,0.6363
6.0147,0.1002,12.998,31.2638,0.1727,5760.0,1.2757
6.0212,0.1004,12.9986,31.2653,0.0843,5760.0,0.6224
6.0342,0.1006,12.9983,31.2646,0.1692,5760.0,1.2493
6.0471,0.1008,12.998,31.2639,0.1674,5760.0,1.2367
6.0538,0.1009,12.9979,31.2637,0.0875,5760.0,0.6459
6.0605,0.101,12.9974,31.2624,0.0873,5760.0,0.6444
6.074,0.1012,12.9983,31.2645,0.1753,5760.0,1.2943
6.0875,0.1015,12.9978,31.2634,0.175,5760.0,1.2928
6.0951,0.1016,12.9978,31.2635,0.0994,5760.0,0.7344
6.1077,0.1018,12.9982,31.2643,0.1638,5760.0,1.2098
6.1214,0.102,12.9979,31.2637,0.1772,5760.0,1.3088
6.1351,0.1023,12.9982,31.2644,0.179,5760.0,1.322
6.1491,0.1025,12.9976,31.2629,0.1811,5760.0,1.3379
6.1627,0.1027,12.9976,31.2629,0.1775,5760.0,1.3108
6.1761,0.1029,12.9978,31.2633,0.1738,5760.0,1.2837
6.1897,0.1032,12.9982,31.2642,0.1769,5760.0,1.3064
6.1965,0.1033,12.9976,31.263,0.088,5760.0,0.6499
6.2105,0.1035,12.9976,31.2629,0.1826,5760.0,1.3489
6.2247,0.1037,12.9978,31.2633,0.1845,5760.0,1.3625
6.2392,0.104,12.998,31.2639,0.1879,5760.0,1.3881
6.2539,0.1042,12.9981,31.264,0.1912,5760.0,1.4123
6.2689,0.1045,12.9978,31.2633,0.1951,5760.0,1.4413
6.2811,0.1047,12.9983,31.2647,0.1588,5760.0,1.1726
6.2935,0.1049,12.9977,31.2631,0.1609,5760.0,1.1887
6.306,0.1051,12.998,31.2638,0.1628,5760.0,1.2024
6.3187,0.1053,12.9977,31.2631,0.1652,5760.0,1.2203
6.3316,0.1055,12.9977,31.2631,0.1676,5760.0,1.2376
6.3447,0.1057,12.998,31.2639,0.1702,5760.0,1.2573
6.3581,0.106,12.998,31.2637,0.1733,5760.0,1.2802
6.3717,0.1062,12.9978,31.2633,0.1769,5760.0,1.3064
6.3853,0.1064,12.998,31.2639,0.1766,5760.0,1.3041
6.3992,0.1067,12.9978,31.2634,0.181,5760.0,1.3367
6.4134,0.1069,12.9982,31.2644,0.1851,5760.0,1.3669
6.4279,0.1071,12.998,31.2638,0.1884,5760.0,1.3915
6.4577,0.1076,12.998,31.2639,0.3875,5760.0,2.8617
6.4882,0.1081,12.9978,31.2633,0.3966,5760.0,2.9294
6.5173,0.1086,12.998,31.2638,0.3782,5760.0,2.7934
6.5467,0.1091,12.9981,31.264,0.381,5760.0,2.8137
6.5765,0.1096,12.9979,31.2637,0.3883,5760.0,2.8678
6.5917,0.1099,12.9981,31.264,0.1972,5760.0,1.4565
6.6194,0.1103,12.9981,31.2641,0.3597,5760.0,2.6569
6.6318,0.1105,12.9982,31.2642,0.1613,5760.0,1.1915
6.6573,0.111,12.9981,31.264,0.3315,5760.0,2.4485
6.7374,0.1123,12.9979,31.2636,1.0416,5760.0,7.6933
6.7793,0.113,12.998,31.2637,0.5445,5760.0,4.0216
6.8075,0.1135,12.9979,31.2637,0.3667,5760.0,2.7082
6.8349,0.1139,12.9981,31.264,0.3556,5760.0,2.6263
6.8481,0.1141,12.9982,31.2644,0.1714,5760.0,1.2658
6.875,0.1146,12.998,31.2639,0.3501,5760.0,2.586
6.9026,0.115,12.9979,31.2637,0.3585,5760.0,2.6478
6.9305,0.1155,12.998,31.2638,0.3633,5760.0,2.6832
6.9578,0.116,12.998,31.2639,0.3542,5760.0,2.616
6.9852,0.1164,12.998,31.2639,0.3569,5760.0,2.636
7.013,0.1169,12.9979,31.2636,0.361,5760.0,2.6662
7.0269,0.1171,12.9978,31.2633,0.1808,5760.0,1.3357
7.0545,0.1176,12.9979,31.2635,0.3579,5760.0,2.6434
7.0679,0.1178,12.9978,31.2635,0.1751,5760.0,1.2936
7.0952,0.1183,12.9978,31.2633,0.354,5760.0,2.6146
7.1088,0.1185,12.9976,31.2629,0.1773,5760.0,1.3098
7.1364,0.1189,12.9979,31.2635,0.358,5760.0,2.6444
7.1637,0.1194,12.9978,31.2634,0.3554,5760.0,2.6249
7.1773,0.1196,12.9977,31.263,0.1769,5760.0,1.3063
7.2048,0.1201,12.998,31.2638,0.3573,5760.0,2.639
7.2325,0.1205,12.9978,31.2633,0.3597,5760.0,2.6569
7.2603,0.121,12.998,31.2638,0.3621,5760.0,2.6746
7.2881,0.1215,12.9978,31.2633,0.3613,5760.0,2.6682
7.3158,0.1219,12.9978,31.2634,0.3599,5760.0,2.6582
7.3435,0.1224,12.9979,31.2637,0.359,5760.0,2.6516
7.371,0.1229,12.9978,31.2634,0.3583,5760.0,2.6466
7.4127,0.1235,12.998,31.2638,0.5421,5760.0,4.0036
7.4401,0.124,12.9978,31.2634,0.3554,5760.0,2.6248
7.4669,0.1244,12.9981,31.2641,0.3489,5760.0,2.5766
7.48,0.1247,12.9976,31.2629,0.1706,5760.0,1.26
7.4942,0.1249,12.9982,31.2643,0.1838,5760.0,1.3576
7.5082,0.1251,12.9979,31.2637,0.1822,5760.0,1.3454
7.5221,0.1254,12.9977,31.2631,0.1805,5760.0,1.3328
7.5497,0.1258,12.9978,31.2634,0.3588,5760.0,2.6498
7.5908,0.1265,12.9978,31.2635,0.5341,5760.0,3.9446
7.619,0.127,12.9978,31.2633,0.3676,5760.0,2.7148
7.647,0.1274,12.9979,31.2636,0.3632,5760.0,2.6827
7.6745,0.1279,12.9979,31.2635,0.3575,5760.0,2.6407
7.7016,0.1284,12.9979,31.2637,0.3517,5760.0,2.5977
7.7295,0.1288,12.998,31.2639,0.3627,5760.0,2.6789
7.7573,0.1293,12.9981,31.264,0.3616,5760.0,2.6705
7.8405,0.1307,12.998,31.2638,1.0821,5760.0,7.9924
7.8688,0.1311,12.998,31.2637,0.3681,5760.0,2.7183
7.8976,0.1316,12.9981,31.264,0.3734,5760.0,2.7576
7.927,0.1321,12.9981,31.264,0.3823,5760.0,2.8237
7.9409,0.1323,12.9981,31.2641,0.1804,5760.0,1.3323
7.9689,0.1328,12.998,31.2639,0.3646,5760.0,2.6928
7.9831,0.1331,12.9978,31.2634,0.1849,5760.0,1.3658
8.0119,0.1335,12.9978,31.2635,0.3737,5760.0,2.7602
8.0406,0.134,12.9978,31.2634,0.3733,5760.0,2.757
8.0688,0.1345,12.998,31.2638,0.3668,5760.0,2.7095
8.0971,0.135,12.9978,31.2633,0.3669,5760.0,2.7096
8.1252,0.1354,12.9979,31.2636,0.3662,5760.0,2.7047
8.1543,0.1359,12.9981,31.264,0.3781,5760.0,2.7923
8.1824,0.1364,12.9979,31.2635,0.365,5760.0,2.6962
8.2104,0.1368,12.9979,31.2636,0.3636,5760.0,2.6858
8.2389,0.1373,12.998,31.2639,0.3709,5760.0,2.7394
8.2671,0.1378,12.998,31.2639,0.3664,5760.0,2.7059
8.2953,0.1383,12.9981,31.264,0.367,5760.0,2.7106
8.3515,0.1392,12.9979,31.2635,0.7304,5760.0,5.3947
8.3796,0.1397,12.9981,31.2641,0.3644,5760.0,2.6916
8.4358,0.1406,12.9979,31.2637,0.7311,5760.0,5.3999
8.4919,0.1415,12.998,31.2638,0.7286,5760.0,5.381
8.6035,0.1434,12.9979,31.2637,1.4515,5760.0,10.7208
8.6593,0.1443,12.998,31.2637,0.7241,5760.0,5.3479
8.7149,0.1452,12.9979,31.2637,0.7239,5760.0,5.3466
8.7428,0.1457,12.9981,31.2639,0.3621,5760.0,2.6747
8.7706,0.1462,12.998,31.2639,0.3609,5760.0,2.6654
8.7982,0.1466,12.9979,31.2637,0.3587,5760.0,2.6494
8.8256,0.1471,12.9978,31.2633,0.357,5760.0,2.6369
8.8396,0.1473,12.998,31.2637,0.181,5760.0,1.337
8.8674,0.1478,12.9979,31.2635,0.3617,5760.0,2.6715
8.8811,0.148,12.9976,31.2629,0.1786,5760.0,1.319
8.9084,0.1485,12.9978,31.2633,0.3542,5760.0,2.6163
8.9218,0.1487,12.998,31.2638,0.1739,5760.0,1.284
8.9494,0.1492,12.998,31.2637,0.3596,5760.0,2.656
8.9635,0.1494,12.998,31.2638,0.1835,5760.0,1.3554
8.9775,0.1496,12.998,31.2638,0.1811,5760.0,1.3375
8.9912,0.1499,12.9982,31.2643,0.1782,5760.0,1.3158
9.0046,0.1501,12.9982,31.2642,0.1748,5760.0,1.2912
9.0178,0.1503,12.998,31.2639,0.1714,5760.0,1.266
9.0307,0.1505,12.9981,31.264,0.1676,5760.0,1.2381
9.0433,0.1507,12.9977,31.2632,0.1634,5760.0,1.2069
9.0581,0.151,12.9976,31.2629,0.193,5760.0,1.4256
9.0725,0.1512,12.9979,31.2635,0.187,5760.0,1.3814
9.0865,0.1514,12.9977,31.263,0.1811,5760.0,1.3376
9.1,0.1517,12.9983,31.2645,0.1754,5760.0,1.2955
9.113,0.1519,12.9976,31.2628,0.1697,5760.0,1.2532
9.1256,0.1521,12.9981,31.2641,0.1637,5760.0,1.2091
9.1377,0.1523,12.9983,31.2645,0.1577,5760.0,1.1645
9.1495,0.1525,12.9979,31.2635,0.1529,5760.0,1.1293
9.1568,0.1526,12.9977,31.2631,0.0948,5760.0,0.7002
9.1712,0.1529,12.9977,31.2631,0.1867,5760.0,1.3789
9.178,0.153,12.9977,31.2632,0.0891,5760.0,0.6582
9.1915,0.1532,12.9977,31.2631,0.1755,5760.0,1.2965
9.2046,0.1534,12.998,31.2638,0.1694,5760.0,1.251
9.2172,0.1536,12.9978,31.2633,0.165,5760.0,1.219
9.2234,0.1537,12.9981,31.264,0.0802,5760.0,0.5922
9.2357,0.1539,12.9977,31.263,0.16,5760.0,1.182
9.2478,0.1541,12.9981,31.264,0.157,5760.0,1.1593
9.2608,0.1543,12.9979,31.2636,0.1685,5760.0,1.2447
9.2676,0.1545,12.9978,31.2633,0.0884,5760.0,0.653
9.2811,0.1547,12.9976,31.2629,0.1761,5760.0,1.301
9.2944,0.1549,12.9982,31.2643,0.1724,5760.0,1.2731
9.3074,0.1551,12.998,31.2638,0.1694,5760.0,1.2515
9.3203,0.1553,12.9982,31.2644,0.1676,5760.0,1.2381
9.3266,0.1554,12.9983,31.2646,0.0821,5760.0,0.6063
9.3394,0.1557,12.9979,31.2637,0.1657,5760.0,1.2241
9.3466,0.1558,12.9985,31.2649,0.0934,5760.0,0.69
9.3583,0.156,12.9982,31.2644,0.1528,5760.0,1.1287
9.3708,0.1562,12.9977,31.2631,0.1624,5760.0,1.1996
9.3834,0.1564,12.9978,31.2632,0.1639,5760.0,1.2103
9.3897,0.1565,12.9983,31.2645,0.0813,5760.0,0.6005
9.4025,0.1567,12.9976,31.2629,0.167,5760.0,1.2333
9.4089,0.1568,12.9978,31.2634,0.0831,5760.0,0.6134
9.4221,0.157,12.9982,31.2644,0.1709,5760.0,1.2623
9.4286,0.1571,12.9976,31.2628,0.0852,5760.0,0.6295
9.4422,0.1574,12.9978,31.2633,0.1759,5760.0,1.2992
9.4489,0.1575,12.9977,31.2631,0.0881,5760.0,0.6507
9.463,0.1577,12.9982,31.2644,0.1821,5760.0,1.3448
9.4748,0.1579,12.9977,31.2632,0.154,5760.0,1.1371
9.4869,0.1581,12.9978,31.2632,0.1571,5760.0,1.1606
9.4993,0.1583,12.9983,31.2645,0.1608,5760.0,1.1879
9.512,0.1585,12.9977,31.263,0.1655,5760.0,1.2221
9.5184,0.1586,12.9977,31.263,0.0837,5760.0,0.6184
9.5318,0.1589,12.9976,31.2628,0.1742,5760.0,1.2869
9.5386,0.159,12.9986,31.2652,0.0885,5760.0,0.6532
9.5529,0.1592,12.998,31.2638,0.1849,5760.0,1.3657
9.5602,0.1593,12.9982,31.2642,0.0948,5760.0,0.7002
9.5676,0.1595,12.9976,31.2629,0.0966,5760.0,0.7134
9.5793,0.1597,12.9983,31.2645,0.152,5760.0,1.1226
9.5974,0.16,12.9978,31.2634,0.2354,5760.0,1.7386
9.61,0.1602,12.9983,31.2645,0.1638,5760.0,1.21
9.623,0.1604,12.9978,31.2633,0.1695,5760.0,1.2518
9.6297,0.1605,12.9984,31.2648,0.086,5760.0,0.6353
9.6434,0.1607,12.9982,31.2642,0.1788,5760.0,1.3209
9.6504,0.1608,12.9985,31.265,0.0909,5760.0,0.6712
9.665,0.1611,12.9981,31.2641,0.1894,5760.0,1.3986
9.6724,0.1612,12.9982,31.2642,0.0959,5760.0,0.7081
9.6847,0.1614,12.9983,31.2645,0.1607,5760.0,1.187
9.6974,0.1616,12.9981,31.2641,0.1652,5760.0,1.22
9.7105,0.1618,12.998,31.2639,0.17,5760.0,1.2554
9.7239,0.1621,12.9982,31.2643,0.1741,5760.0,1.2857
9.7375,0.1623,12.9982,31.2644,0.1772,5760.0,1.3085
9.7514,0.1625,12.9979,31.2635,0.1797,5760.0,1.3272
9.7653,0.1628,12.9981,31.2641,0.1812,5760.0,1.338
9.7793,0.163,12.998,31.2638,0.1822,5760.0,1.3455
9.7929,0.1632,12.9982,31.2642,0.1763,5760.0,1.302
9.8065,0.1634,12.9977,31.263,0.1767,5760.0,1.3052
9.8201,0.1637,12.9979,31.2636,0.1769,5760.0,1.3068
9.8474,0.1641,12.9981,31.264,0.3553,5760.0,2.6241
9.8748,0.1646,12.998,31.2637,0.3555,5760.0,2.6257
9.9163,0.1653,12.998,31.2639,0.5393,5760.0,3.9834
9.944,0.1657,12.9981,31.264,0.3604,5760.0,2.6621
10.0557,0.1676,12.9979,31.2636,1.4516,5760.0,10.7213
10.0833,0.1681,12.9978,31.2634,0.3598,5760.0,2.6574
10.1107,0.1685,12.9978,31.2633,0.3559,5760.0,2.6284
10.1386,0.169,12.9978,31.2633,0.3625,5760.0,2.6775
10.1663,0.1694,12.998,31.2639,0.3601,5760.0,2.6596
10.1939,0.1699,12.9978,31.2633,0.3584,5760.0,2.6469
10.277,0.1713,12.998,31.2638,1.0808,5760.0,7.9825
10.3053,0.1718,12.9978,31.2634,0.3669,5760.0,2.7099
10.3198,0.172,12.9976,31.2629,0.1894,5760.0,1.3986
10.3343,0.1722,12.9977,31.2632,0.1881,5760.0,1.3893
10.3623,0.1727,12.9979,31.2635,0.3644,5760.0,2.6912
10.3784,0.173,12.9982,31.2644,0.2085,5760.0,1.54
10.405,0.1734,12.9981,31.2641,0.3459,5760.0,2.5548
10.4337,0.1739,12.9979,31.2635,0.3727,5760.0,2.7525
10.4482,0.1741,12.9982,31.2643,0.1883,5760.0,1.3909
10.4764,0.1746,12.9979,31.2636,0.367,5760.0,2.7104
10.5047,0.1751,12.998,31.2639,0.3677,5760.0,2.7155
10.533,0.1755,12.998,31.2639,0.368,5760.0,2.7179
10.5611,0.176,12.9979,31.2637,0.3656,5760.0,2.7002
10.6039,0.1767,12.9979,31.2636,0.5558,5760.0,4.1052
10.6324,0.1772,12.9978,31.2633,0.3702,5760.0,2.7343
10.6466,0.1774,12.998,31.2638,0.1852,5760.0,1.3678
10.6749,0.1779,12.9979,31.2637,0.3676,5760.0,2.7147
10.6896,0.1782,12.9976,31.2629,0.1907,5760.0,1.4082
10.7041,0.1784,12.9982,31.2644,0.1891,5760.0,1.3965
10.7186,0.1786,12.998,31.2637,0.1879,5760.0,1.3881
10.7471,0.1791,12.9978,31.2634,0.3704,5760.0,2.7359
10.7612,0.1794,12.9977,31.2632,0.1837,5760.0,1.3568
10.789,0.1798,12.9979,31.2635,0.3611,5760.0,2.6671
10.8179,0.1803,12.9979,31.2635,0.3755,5760.0,2.7737
10.8464,0.1808,12.9978,31.2633,0.3706,5760.0,2.7375
10.8746,0.1812,12.9978,31.2634,0.3661,5760.0,2.7043
10.9026,0.1817,12.998,31.2638,0.3646,5760.0,2.6931
10.9315,0.1822,12.998,31.2637,0.3759,5760.0,2.7762
10.9601,0.1827,12.9978,31.2633,0.3714,5760.0,2.7434
10.9883,0.1831,12.998,31.2638,0.3669,5760.0,2.7096
11.0164,0.1836,12.9978,31.2633,0.3646,5760.0,2.6931
11.0455,0.1841,12.9979,31.2636,0.3785,5760.0,2.7958
11.0743,0.1846,12.9978,31.2634,0.3743,5760.0,2.7643
11.1026,0.185,12.9979,31.2637,0.3676,5760.0,2.7149
11.1303,0.1855,12.9979,31.2635,0.3603,5760.0,2.6613
11.1449,0.1857,12.9979,31.2635,0.1891,5760.0,1.3965
11.1592,0.186,12.9981,31.2641,0.1868,5760.0,1.3797
11.2432,0.1874,12.998,31.2637,1.0914,5760.0,8.0611
11.27,0.1878,12.9979,31.2637,0.3477,5760.0,2.5683
11.297,0.1883,12.9978,31.2633,0.3521,5760.0,2.6003
11.3108,0.1885,12.9977,31.263,0.1783,5760.0,1.3171
11.3389,0.189,12.9979,31.2635,0.3653,5760.0,2.6983
11.3662,0.1894,12.9979,31.2636,0.3547,5760.0,2.6199
11.3792,0.1897,12.998,31.2639,0.1694,5760.0,1.251
11.3924,0.1899,12.9976,31.2628,0.1716,5760.0,1.2674
11.4058,0.1901,12.9978,31.2634,0.1738,5760.0,1.2834
11.4193,0.1903,12.9976,31.2628,0.1758,5760.0,1.2983
11.433,0.1905,12.9977,31.2632,0.1779,5760.0,1.314
11.4468,0.1908,12.9981,31.264,0.1803,5760.0,1.3319
11.4609,0.191,12.9983,31.2645,0.1833,5760.0,1.3537
11.4738,0.1912,12.9978,31.2633,0.1677,5760.0,1.2386
11.487,0.1915,12.998,31.2639,0.1714,5760.0,1.266
11.5004,0.1917,12.9981,31.2641,0.1742,5760.0,1.2866
11.5279,0.1921,12.9978,31.2634,0.357,5760.0,2.6368
11.57,0.1928,12.998,31.2639,0.5477,5760.0,4.0455
11.5979,0.1933,12.9979,31.2636,0.3616,5760.0,2.671
11.6255,0.1938,12.9978,31.2635,0.3596,5760.0,2.6562
11.6531,0.1942,12.998,31.2638,0.3581,5760.0,2.6451
11.6667,0.1944,12.9979,31.2636,0.177,5760.0,1.3073
11.6942,0.1949,12.9978,31.2633,0.3569,5760.0,2.6362
11.7079,0.1951,12.998,31.2638,0.1788,5760.0,1.3204
11.7355,0.1956,12.9978,31.2633,0.3581,5760.0,2.6448
11.7631,0.1961,12.9981,31.264,0.3587,5760.0,2.6496
11.7905,0.1965,12.998,31.2637,0.357,5760.0,2.6369
11.8176,0.197,12.9978,31.2634,0.3513,5760.0,2.5943
11.8463,0.1974,12.9981,31.2641,0.373,5760.0,2.755
11.8738,0.1979,12.9978,31.2633,0.3586,5760.0,2.6484
11.899,0.1983,12.9978,31.2635,0.3272,5760.0,2.4166
11.9288,0.1988,12.9979,31.2636,0.3875,5760.0,2.8621
11.9561,0.1993,12.9981,31.264,0.3548,5760.0,2.6203
11.9831,0.1997,12.9978,31.2633,0.3508,5760.0,2.5913
12.0096,0.2002,12.9978,31.2634,0.3443,5760.0,2.5429
12.0369,0.2006,12.9981,31.2641,0.3552,5760.0,2.6233
12.0504,0.2008,12.9978,31.2634,0.1747,5760.0,1.2902
12.0769,0.2013,12.9979,31.2635,0.3453,5760.0,2.5507
12.09,0.2015,12.9976,31.2629,0.1695,5760.0,1.2518
12.1157,0.2019,12.998,31.2639,0.3343,5760.0,2.4688
12.1455,0.2024,12.9981,31.2639,0.3868,5760.0,2.8571
12.1743,0.2029,12.9978,31.2633,0.3748,5760.0,2.7679
12.1884,0.2031,12.9977,31.2632,0.183,5760.0,1.352
12.2022,0.2034,12.9977,31.263,0.18,5760.0,1.3296
12.2158,0.2036,12.9978,31.2632,0.1769,5760.0,1.3064
12.2292,0.2038,12.9983,31.2646,0.1735,5760.0,1.2815
12.2406,0.204,12.9978,31.2633,0.1482,5760.0,1.0945
13.0805,0.218,18.9553,45.5929,15.3738,8400.0,113.5472
13.1028,0.2184,18.9551,45.5924,0.4224,8400.0,3.1197
13.9107,0.2318,18.9553,45.5929,15.315,8400.0,113.113
13.9326,0.2322,18.9554,45.5931,0.4147,8400.0,3.0632
14.7386,0.2456,18.9553,45.5929,15.2775,8400.0,112.8366
14.7622,0.246,18.9555,45.5934,0.4476,8400.0,3.306
